Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Thymocyte Apoptotic Process (GO:0070243),2/5,0.0812920321861391,0.999995683364019,0,0,6.011690046760188,15.08758222929817,BMP4;ZC3H8
GO_Biological_Process_2023,succinyl-CoA Catabolic Process (GO:1901289),2/5,0.0812920321861391,0.999995683364019,0,0,6.011690046760188,15.08758222929817,NUDT7;SUCLG2
GO_Biological_Process_2023,tRNA Pseudouridine Synthesis (GO:0031119),2/5,0.0812920321861391,0.999995683364019,0,0,6.011690046760188,15.08758222929817,PUS10;PUS7
GO_Biological_Process_2023,Urea Cycle (GO:0000050),2/5,0.0812920321861391,0.999995683364019,0,0,6.011690046760188,15.08758222929817,CPS1;NAGS
GO_Biological_Process_2023,Zymogen Inhibition (GO:0097341),2/5,0.0812920321861391,0.999995683364019,0,0,6.011690046760188,15.08758222929817,CAST;CARD8
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),30/231,0.0817874386960812,0.999995683364019,0,0,1.3500333697366824,3.379986216783497,PTGER4;FOXC2;DLX1;NPR3;GATA3;HMGCR;PTPRG;SLAMF8;TIMP1;ZNF423;MAP2K6;SRGN;EPHA4;TLE3;MEF2C;PTCH1;PLCL1;F2R;PLCL2;LNPEP;IL17RD;TBX18;BMP4;PROCR;SFRP1;NFIB;SPRY1;IL17D;OGT;PFN2
GO_Biological_Process_2023,NAD Biosynthetic Process (GO:0009435),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,PTGIS;NMNAT2;PARP9;NUDT12
GO_Biological_Process_2023,Cellular Response To Glucocorticoid Stimulus (GO:0071385),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,REST;KLF9;FAM107A;AQP1
GO_Biological_Process_2023,Growth Hormone Receptor Signaling Pathway (GO:0060396),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,GHR;SOCS2;PIK3R1;JAK2
GO_Biological_Process_2023,Hippo Signaling (GO:0035329),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,LATS1;MOB1B;WWTR1;FAT4
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,ACSL1;ELOVL3;ELOVL6;ACSL3
GO_Biological_Process_2023,Motile Cilium Assembly (GO:0044458),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,CCDC39;RSPH9;SPATA6;CCDC40
GO_Biological_Process_2023,Muscle Tissue Morphogenesis (GO:0060415),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,BMP4;TGFBR3;TBX20;ANKRD1
GO_Biological_Process_2023,Neuron Maturation (GO:0042551),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,FARP2;LGI4;ADGRB3;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,BMP4;TGFB3;PPARG;JAK2
GO_Biological_Process_2023,Positive Regulation Of Cartilage Development (GO:0061036),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,BMP4;PKDCC;ZBTB16;GDF6
GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,IL33;EHHADH;TLR6;HSPD1
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,MGAT5;PPARG;JAK2;MST1L
GO_Biological_Process_2023,Sulfur Amino Acid Metabolic Process (GO:0000096),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,CPS1;MTHFD1;CTH;CDO1
GO_Biological_Process_2023,Triglyceride Biosynthetic Process (GO:0019432),4/17,0.0823136783988613,0.999995683364019,0,0,2.7758660597176146,6.931942643897108,GPAT3;GPAT2;LPIN1;LPIN3
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),6/31,0.0829447017823495,0.999995683364019,0,0,2.1659036144578314,5.3921927827040586,ACTR2;CARMIL1;OCLN;AVIL;PLCE1;PIK3R1
GO_Biological_Process_2023,Presynaptic Endocytosis (GO:0140238),6/31,0.0829447017823495,0.999995683364019,0,0,2.1659036144578314,5.3921927827040586,NLGN3;NLGN1;OPHN1;SYT1;SNCG;AP2B1
GO_Biological_Process_2023,Regulation Of Macrophage Activation (GO:0043030),6/31,0.0829447017823495,0.999995683364019,0,0,2.1659036144578314,5.3921927827040586,CD74;IL33;EHHADH;IL31RA;TLR6;HSPD1
GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),8/46,0.0833604673731167,0.999995683364019,0,0,1.9004496165035705,4.721821187852578,FOXC2;TLE3;PLCL1;NPR3;PLCL2;LNPEP;ZNF423;MAP2K6
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),14/94,0.0835277267095173,0.999995683364019,0,0,1.5808215725806452,3.924510717332641,ROBO2;OXTR;MEF2C;NCOA3;AKR1C2;ATP1A2;TFPI;ESR1;GHR;SOCS2;SFRP1;KLF9;RAMP1;CTSB
GO_Biological_Process_2023,Negative Regulation Of Ossification (GO:0030279),5/24,0.0846655629827063,0.999995683364019,0,0,2.374494942826208,5.862738039276151,SRGN;MEF2C;SFRP1;ENPP1;PTK2B
GO_Biological_Process_2023,Neuromuscular Junction Development (GO:0007528),5/24,0.0846655629827063,0.999995683364019,0,0,2.374494942826208,5.862738039276151,UNC13B;CACNB2;LRRK2;F2R;GPHN
GO_Biological_Process_2023,Regulation Of Muscle Cell Differentiation (GO:0051147),5/24,0.0846655629827063,0.999995683364019,0,0,2.374494942826208,5.862738039276151,LAMA2;LAMB1;LAMC1;NID1;ZBED6
GO_Biological_Process_2023,Axonogenesis (GO:0007409),25/188,0.0849697780403368,0.999995683364019,0,0,1.3867424960898511,3.4189576526615806,EPHB6;NOTCH2;ROBO2;NLGN3;SEMA3D;USP33;SEMA3A;MYCBP2;C9ORF72;MYPN;GLI2;EFNB2;OPHN1;SLITRK2;NRCAM;NEFH;SPG11;EPHB3;LGI1;EPHA4;PLEKHG4;ANK3;SHTN1;KIAA1755;SOS1
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),9/54,0.0854902732851456,0.999995683364019,0,0,1.8056309703368527,4.440683352009255,EPGN;EFEMP1;KIF16B;REPS2;PLCE1;PTK2B;CPNE3;PIK3C2A;SOS1
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),9/54,0.0854902732851456,0.999995683364019,0,0,1.8056309703368527,4.440683352009255,ACVRL1;SFRP1;FAM107A;APOD;ARHGAP6;VCL;GPM6B;CLASP2;S100A10
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),9/54,0.0854902732851456,0.999995683364019,0,0,1.8056309703368527,4.440683352009255,PDGFRB;BMP4;OGN;ANG;PPARG;APOD;APOE;CX3CL1;ELANE
GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),12/78,0.0858543183278309,0.999995683364019,0,0,1.6420397326741738,4.031377317578018,ENPEP;LIPC;GNPDA2;LVRN;ERAP1;PPT1;LNPEP;NPL;LTA4H;CYP3A5;TRHDE;ELANE
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),10/62,0.0863877061886623,0.999995683364019,0,0,1.7363798173657328,4.252237729733074,PDGFRB;PDGFRA;PLCE1;HTR2A;GATA3;PIK3R1;PIK3C2A;PLCB1;OGT;PIK3C2B
GO_Biological_Process_2023,Odontogenesis (GO:0042476),7/39,0.0888607067155215,0.999995683364019,0,0,1.974353340030136,4.779287965797109,BMP4;OSR2;TGFB3;LAMB1;AQP3;AQP1;GLI2
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),7/39,0.0888607067155215,0.999995683364019,0,0,1.974353340030136,4.779287965797109,F2R;ITPR1;PLCE1;GP1BA;HTR2A;PLCB1;CLU
GO_Biological_Process_2023,Cellular Response To UV-B (GO:0071493),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,MFAP4;HYAL1;CRIP1
GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,PLP1;CLU;GPM6B
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,AMACR;ACOX2;EHHADH
GO_Biological_Process_2023,Heterocycle Biosynthetic Process (GO:0018130),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,MOCOS;LIAS;GPHN
GO_Biological_Process_2023,Melanocyte Differentiation (GO:0030318),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,MEF2C;ENPP1;MITF
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,NOTCH2;TGM1;STXBP4
GO_Biological_Process_2023,Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,SEC16B;TMEM30B;SORL1
GO_Biological_Process_2023,Regulation Of Lipid Kinase Activity (GO:0043550),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,PIK3R3;PPP2R5A;PIK3R1
GO_Biological_Process_2023,Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,SEC16B;TMEM30B;SORL1
GO_Biological_Process_2023,Smooth Muscle Cell Differentiation (GO:0051145),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,BMP4;MEF2C;TBX18
GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),3/11,0.0892951830668805,0.999995683364019,0,0,3.382330827067669,8.171060969538955,MTHFD1;SHMT1;MTHFD2L
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),11/71,0.0935120493032064,0.999995683364019,0,0,1.6554437174970642,3.922847006093429,VIT;CARMIL1;SFRP1;JUP;PLEKHA2;CASS4;RAC3;PTK2B;JAK2;CX3CL1;S100A10
GO_Biological_Process_2023,Regulation Of Hydrolase Activity (GO:0051336),11/71,0.0935120493032064,0.999995683364019,0,0,1.6554437174970642,3.922847006093429,SCARB2;EPHA4;FGD4;WRN;ADAP2;FGD6;CHN1;PLXNA2;RAPGEF6;SERPINA5;EPHB3
GO_Biological_Process_2023,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),6/32,0.093880265896468,0.999995683364019,0,0,2.082483781278962,4.926604925951736,CYB5B;SLC7A6;CPS1;SPTLC3;ACER3;SPTSSA
GO_Biological_Process_2023,Intracellular pH Reduction (GO:0051452),6/32,0.093880265896468,0.999995683364019,0,0,2.082483781278962,4.926604925951736,RAB20;DMXL1;DMXL2;SLAMF8;RAB38;CLCN3
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase I (GO:0006356),6/32,0.093880265896468,0.999995683364019,0,0,2.082483781278962,4.926604925951736,DHX33;HEATR1;RASL11A;WDR75;ERCC6;SF3B1
GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),5/25,0.0975411657401306,0.999995683364019,0,0,2.255644756648269,5.249969811664705,EPHA4;OPHN1;RPL11;HIPK2;TAF1
GO_Biological_Process_2023,Purine Ribonucleotide Catabolic Process (GO:0009154),5/25,0.0975411657401306,0.999995683364019,0,0,2.255644756648269,5.249969811664705,NUDT11;NUDT7;SORD;SUCLG2;PRTFDC1
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),5/25,0.0975411657401306,0.999995683364019,0,0,2.255644756648269,5.249969811664705,NOTCH2;CARMIL1;PDGFRA;PTK2B;CLU
GO_Biological_Process_2023,Regulation Of Chondrocyte Differentiation (GO:0032330),5/25,0.0975411657401306,0.999995683364019,0,0,2.255644756648269,5.249969811664705,PKDCC;EFEMP1;ZBTB16;WNT9A;GDF6
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation (GO:0010837),5/25,0.0975411657401306,0.999995683364019,0,0,2.255644756648269,5.249969811664705,NOTCH2;TGM1;STXBP4;KLF9;PRKD1
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),13/88,0.097610344126832,0.999995683364019,0,0,1.5654139378673384,3.64236101577656,MEF2C;TGFB3;F2R;SIX1;LIG4;CLU;SORL1;PPT1;PTK2B;APOE;IL6ST;CRLF1;SNX6
GO_Biological_Process_2023,Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),4/18,0.0978254984976287,0.999995683364019,0,0,2.577446625591059,5.991455141339975,DHX33;PTPN22;PRKD1;TLR6
GO_Biological_Process_2023,Regulation Of Synaptic Vesicle Exocytosis (GO:2000300),4/18,0.0978254984976287,0.999995683364019,0,0,2.577446625591059,5.991455141339975,NLGN1;PREPL;RIMS4;LRRK2
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),7/40,0.0989011387217401,0.999995683364019,0,0,1.9144179109020896,4.429263376908382,NLGN3;NLGN1;OPHN1;SYT1;ITSN1;SNCG;AP2B1
GO_Biological_Process_2023,Myelination (GO:0042552),8/48,0.1013628739533528,0.999995683364019,0,0,1.8052261306532664,4.132249966966729,CMTM8;LGI4;SCN8A;ACER3;PLP1;SCN2A;GPM6B;BCAS1
GO_Biological_Process_2023,Synapse Organization (GO:0050808),18/131,0.1020005077470164,0.999995683364019,0,0,1.4391794046661304,3.285326345874846,CAST;UNC13B;NLGN3;NLGN1;LRRK2;F2R;ANK3;ZDHHC2;CX3CL1;GPHN;CACNB2;REST;SLITRK2;DNER;PCDHB5;SNCG;NRCAM;SHANK2
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),25/192,0.1021152801580243,0.999995683364019,0,0,1.3532236085355898,3.087586579238533,C2CD5;NLGN1;RAB3D;ITGB2;LIN7A;ZDHHC2;SYNE3;RAB40A;ITGB7;SPTBN1;S100A10;RAB8B;CLASP2;JUP;PTCH1;DENND4C;RFTN1;ANK2;ANK3;CACNB2;TSPAN14;RAB38;NUP54;RAPGEF6;RAMP1
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),9/56,0.1021872371885095,0.999995683364019,0,0,1.7286030615192067,3.942854542548485,MAPKAPK3;EHHADH;NOD1;IRAK4;TLR6;NLRC4;ALPK1;TLR3;IPO5
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),13/89,0.1044071847450599,0.999995683364019,0,0,1.5447302134429273,3.490251164082041,C2CD5;DENND4C;PCSK9;INHBB;PIK3R1;SORBS1;FOXO1;KAT2B;SCNN1A;ENPP1;PPARG;LPIN1;LPIN3
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),57/483,0.1044346683161616,0.999995683364019,0,0,1.211601396114969,2.737242103695378,LAMC2;LAMC1;CX3CL1;AQP1;FGF5;UFL1;CCND2;HYAL1;SOX15;SIX2;SOX8;TIMP1;JAK2;PDGFRB;EPHA4;OSR2;PDGFRA;MEF2C;F2R;RPS6;TBC1D8;LIG4;LIFR;POU3F3;TGFBR3;SFRP1;HCLS1;IL6ST;TOX;SHANK2;HDAC4;PTGFR;TNXB;MST1R;PRDX3;EFNB2;RPS15A;TBX20;PTK2B;ELANE;WWTR1;CD74;NPM1;TGFB3;IL31RA;AKR1C2;LAMB1;MEIS2;BMP4;EPGN;ACER3;SPDYA;HPSE;FAM98A;FGFR4;NES;CRLF1
GO_Biological_Process_2023,Cilium Organization (GO:0044782),29/228,0.1044608722781599,0.999995683364019,0,0,1.3176267319328996,2.976443294873376,SPAG16;CEP126;TTC26;INTU;AVIL;FNBP1L;PTPDC1;ABLIM1;TBC1D31;TCTN3;TMEM67;RAB23;NEK1;PIBF1;CEP290;RAB8B;DYNC2H1;ACTR2;CFAP70;CCDC113;IFT80;WDR35;KIF27;TMEM231;ARMC2;KIAA0586;CEP83;ALPK1;SSX2IP
GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),6/33,0.1055479854685092,0.999995683364019,0,0,2.005243195002232,4.508968975524431,PDGFRB;PDGFRA;PLCE1;TNFAIP8L3;PLCB1;OGT
GO_Biological_Process_2023,Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),6/33,0.1055479854685092,0.999995683364019,0,0,2.005243195002232,4.508968975524431,DHX33;CARD8;PTPN22;FBXL2;PRKD1;TLR6
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),25/193,0.1067255692101656,0.999995683364019,0,0,1.3450932831318032,3.0096388403780026,INTU;LRRK2;USP33;GATA3;CMAHP;CLU;CX3CL1;RGS4;SOCS2;RGS5;SH3TC2;GNG7;PLCE1;TIMP1;RGS9;PTCH1;IGFBP2;FOXL1;KIF26A;KCTD12;PRKD1;PLCB1;OGT;MGLL;CDC42SE2
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),26/202,0.1074133811158001,0.999995683364019,0,0,1.3353886225336529,2.979346179495681,EIF4A2;SHMT1;BZW2;BZW1;RBM3;PAIP2B;TRIM2;IGF2BP3;EIF4B;NANOS1;EPHA4;NPM1;TIA1;SSB;NHLRC3;YTHDF3;ELP4;PUS7;LRPPRC;SERBP1;GEMIN5;EIF3E;RPL26;EIF3C;OGT;EIF4G2
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),14/98,0.1085661901483121,0.999995683364019,0,0,1.5052083333333333,3.342157425397956,OXTR;PRKAB2;ACSL1;ELOVL3;DIO2;EBF2;ELOVL6;SCD;LEPR;ALPL;JAK2;LPIN1;OGT;CMKLR1
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),11/73,0.1087016110672823,0.999995683364019,0,0,1.601863727129568,3.554773749551006,OXA1L;SHMT1;CTH;TNPO1;SAMHD1;CLU;ACACB;HSD17B8;CBR4;THG1L;ALDH9A1
GO_Biological_Process_2023,Axoneme Assembly (GO:0035082),7/41,0.1095351452262965,0.999995683364019,0,0,1.8580080952521645,4.109003148757486,SPAG16;TTC26;CCDC39;LRGUK;TTC12;RSPH9;CCDC40
GO_Biological_Process_2023,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),7/41,0.1095351452262965,0.999995683364019,0,0,1.8580080952521645,4.109003148757486,DCLRE1A;HELQ;ATP23;LIG4;ERCC8;ERCC6;NHEJ1
GO_Biological_Process_2023,Negative Regulation Of Proteolysis (GO:0045861),7/41,0.1095351452262965,0.999995683364019,0,0,1.8580080952521645,4.109003148757486,EPHA4;LRRK2;PLAT;TIMP1;TIMP4;CTSB;PTPN3
GO_Biological_Process_2023,MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,IRAK4;TLR6;HSPD1
GO_Biological_Process_2023,acetyl-CoA Biosynthetic Process (GO:0006085),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,ACSS2;PPCS;ACSS1
GO_Biological_Process_2023,Axonal Fasciculation (GO:0007413),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,EPHA4;NRCAM;EPHB3
GO_Biological_Process_2023,Cardiac Right Ventricle Morphogenesis (GO:0003215),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,JAG1;TBX20;GATA3
GO_Biological_Process_2023,Endothelium Development (GO:0003158),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,JAG1;CD34;FSTL1
GO_Biological_Process_2023,Fatty Acid Elongation (GO:0030497),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,ELOVL3;ELOVL6;HACD4
GO_Biological_Process_2023,Negative Regulation Of Coagulation (GO:0050819),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,PROCR;APOE;TFPI
GO_Biological_Process_2023,Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,ERRFI1;GPRC5A;SNX6
GO_Biological_Process_2023,Negative Regulation Of Hippo Signaling (GO:0035331),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,LIMD1;SHANK2;CIT
GO_Biological_Process_2023,Nuclear Body Organization (GO:0030575),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,USPL1;SERBP1;HIPK2
GO_Biological_Process_2023,Positive Regulation Of Regulated Secretory Pathway (GO:1903307),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,NLGN1;RAB3D;UNC13D
GO_Biological_Process_2023,Positive Regulation Of Ruffle Assembly (GO:1900029),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,EPS8;NLGN1;FAM98A
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transport (GO:0010765),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,CNKSR3;ANK3;GPD1L
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling (GO:0010649),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,CAMK2D;PDE4D;SLC8A1
GO_Biological_Process_2023,Regulation Of Sensory Perception (GO:0051931),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,TMEM100;F2R;MGLL
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,BMP4;DOCK4;MEF2C
GO_Biological_Process_2023,Relaxation Of Cardiac Muscle (GO:0055119),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,CAMK2D;ATP1A2;SLC8A1
GO_Biological_Process_2023,snRNA Transcription (GO:0009301),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,SNAPC5;USPL1;ZC3H8
GO_Biological_Process_2023,Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761),3/12,0.1105563664278409,0.999995683364019,0,0,3.0063492063492063,6.620671765321627,ELOVL3;ELOVL6;HACD4
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),8/49,0.1111163433196331,0.999995683364019,0,0,1.7610981737958082,3.869445262622744,AMACR;ACOX2;EHHADH;IVD;HSD17B4;ACAD10;ACAT2;ACAT1
GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),8/49,0.1111163433196331,0.999995683364019,0,0,1.7610981737958082,3.869445262622744,NLGN3;NLGN1;SLITRK2;SERPINF1;LIG4;EPHB3;TGM2;FAIM
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),8/49,0.1111163433196331,0.999995683364019,0,0,1.7610981737958082,3.869445262622744,SOCS2;CAMK2D;SCG5;LTBP1;SLC8A1;MGLL;TBX18;CDC42SE2
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),9/57,0.1111842890011317,0.999995683364019,0,0,1.6924962292609351,3.7176799991581855,PRDX3;UFL1;CDKN2B;MAF;ZBTB16;TET2;HCLS1;JAK2;HIPK2
GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),5/26,0.1113399104287249,0.999995683364019,0,0,2.1481136358206103,4.715469241188271,OXA1L;TIMP1;PARP9;NES;SERPINA5
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),5/26,0.1113399104287249,0.999995683364019,0,0,2.1481136358206103,4.715469241188271,SREBF1;APOC1;PPP2R5A;APOD;CIDEC
GO_Biological_Process_2023,N-acetylneuraminate Catabolic Process (GO:0019262),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,GNPDA2;NPL
GO_Biological_Process_2023,Calcitonin Family Receptor Signaling Pathway (GO:0097646),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,CALCRL;RAMP1
GO_Biological_Process_2023,Copper Ion Import (GO:0015677),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,STEAP3;STEAP4
GO_Biological_Process_2023,Definitive Hemopoiesis (GO:0060216),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,MFAP5;TGFBR3
GO_Biological_Process_2023,Determination Of Digestive Tract Left/Right Asymmetry (GO:0071907),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,CCDC39;CCDC40
GO_Biological_Process_2023,Elastic Fiber Assembly (GO:0048251),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,MFAP4;TNXB
GO_Biological_Process_2023,Enteric Nervous System Development (GO:0048484),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,KIF26A;SOX8
GO_Biological_Process_2023,"Fatty Acid Elongation, Monounsaturated Fatty Acid (GO:0034625)",2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,ELOVL3;ELOVL6
GO_Biological_Process_2023,"Fatty Acid Elongation, Polyunsaturated Fatty Acid (GO:0034626)",2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,ELOVL3;ELOVL6
GO_Biological_Process_2023,"Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)",2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,ELOVL3;ELOVL6
GO_Biological_Process_2023,"Fatty Acid Elongation, Unsaturated Fatty Acid (GO:0019368)",2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,ELOVL3;ELOVL6
GO_Biological_Process_2023,Glucan Catabolic Process (GO:0009251),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,PYGB;PYGL
GO_Biological_Process_2023,Glycerol-3-Phosphate Metabolic Process (GO:0006072),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,GK5;GPAT2
GO_Biological_Process_2023,Glycogen Catabolic Process (GO:0005980),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,PYGB;PYGL
GO_Biological_Process_2023,Histone H4-K12 Acetylation (GO:0043983),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,ING5;JADE1
GO_Biological_Process_2023,Lymphoid Progenitor Cell Differentiation (GO:0002320),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,BMP4;LIG4
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Regeneration (GO:0070571),2/6,0.1140431972833313,0.999995683364019,0,0,4.508517034068136,9.788792901517306,EPHA4;RTN4RL1
