Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Dendrite Development (GO:1900006),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,PTN;VLDLR
GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,TGFA;HBEGF
GO_Biological_Process_2023,Positive Regulation Of Interleukin-13 Production (GO:0032736),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,SPHK2;LGALS9
GO_Biological_Process_2023,Positive Regulation Of Lipid Localization (GO:1905954),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,C3;ZC3H12A
GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,NAMPT;TLR2
GO_Biological_Process_2023,Positive Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000052),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,LBX2;WNT5B
GO_Biological_Process_2023,Positive Regulation Of Phospholipid Transport (GO:2001140),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,PRELID1;ABCA7
GO_Biological_Process_2023,Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,ZFP36;WTIP
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,TGFB1;SLC25A13
GO_Biological_Process_2023,Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,DPP4;RNASEK
GO_Biological_Process_2023,Regulation Of Axon Regeneration (GO:0048679),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,GRN;PTN
GO_Biological_Process_2023,Regulation Of Biosynthetic Process (GO:0009889),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,SPHK2;SNCA
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,PRR7;LGALS9
GO_Biological_Process_2023,Regulation Of Lipid Transport (GO:0032368),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,ITGB3;NR1H2
GO_Biological_Process_2023,Regulation Of Melanin Biosynthetic Process (GO:0048021),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,GIPC1;MFSD12
GO_Biological_Process_2023,"Regulation Of Phagocytosis, Engulfment (GO:0060099)",2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,C3;PLCG2
GO_Biological_Process_2023,Regulation Of Programmed Necrotic Cell Death (GO:0062098),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,NUPR1;BIRC3
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,IL12A;LYPD3
GO_Biological_Process_2023,Regulation Of Triglyceride Catabolic Process (GO:0010896),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,ABHD5;PNPLA2
GO_Biological_Process_2023,Serine Family Amino Acid Biosynthetic Process (GO:0009070),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,PSAT1;GGT1
GO_Biological_Process_2023,snRNA Transcription By RNA Polymerase II (GO:0042795),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,ELL;SNAPC1
GO_Biological_Process_2023,Surfactant Homeostasis (GO:0043129),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,OAS1;VEGFA
GO_Biological_Process_2023,tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,YRDC;LAGE3
GO_Biological_Process_2023,Vacuole Fusion (GO:0097576),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,CHMP1B;CHMP6
GO_Biological_Process_2023,Very-Low-Density Lipoprotein Particle Assembly (GO:0034379),2/10,0.415444444474976,0.8303498174389551,0,0,1.546369518332135,1.3583408527008864,DGAT1;MFSD2A
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),22/149,0.4177983873025958,0.8345126775898968,0,0,1.0717955150609797,0.9354162771936592,VKORC1;COL18A1;TGFB2;COL13A1;WNT5A;STC1;EN1;SULF1;PTHLH;TBX3;SULF2;COMP;EXT1;ADAMTS4;BMP2;MMP14;EXTL1;WNT11;FRZB;ITGB8;CHI3L1;SOX9
GO_Biological_Process_2023,Eye Development (GO:0001654),9/58,0.4182495912785546,0.8345126775898968,0,0,1.1362603419746278,0.9904519110447436,FOXC1;TGFB2;MAB21L1;BLOC1S3;PBX3;PAX6;MEIS3P1;PITX2;STRA6
GO_Biological_Process_2023,Memory (GO:0007613),9/58,0.4182495912785546,0.8345126775898968,0,0,1.1362603419746278,0.9904519110447436,BDNF;PLK2;VLDLR;PTN;CIC;NGF;SGK1;FGF13;SHANK3
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),9/58,0.4182495912785546,0.8345126775898968,0,0,1.1362603419746278,0.9904519110447436,SCARB1;IL15RA;SPHK1;CYBA;CALR;DOCK2;GAS6;SIRPB1;TLR2
GO_Biological_Process_2023,Monocarboxylic Acid Biosynthetic Process (GO:0072330),10/65,0.4191398223376743,0.8355673507430513,0,0,1.1247951759847938,0.9780664437290664,GAMT;CYP27A1;ALDH1A3;ACOT8;XBP1;CHST12;DSEL;CHST14;CYP7B1;MCAT
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),10/65,0.4191398223376743,0.8355673507430513,0,0,1.1247951759847938,0.9780664437290664,CD274;IL6;TFRC;CCL5;LEP;NCK2;TNFSF9;PDCD1LG2;CD24;HLA-DPA1
GO_Biological_Process_2023,Protein Targeting To Membrane (GO:0006612),11/72,0.4197169356894736,0.8363190094624563,0,0,1.1155876632397888,0.9685250490743158,RTP4;ZDHHC18;RAB3IP;TAOK2;VPS37C;VPS37D;ZDHHC24;NACAD;ZDHHC11;ZDHHC14;GET4
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),12/79,0.4200598184294224,0.8363190094624563,0,0,1.108031272210377,0.9610599577463868,APC2;GSK3A;TIPARP;PLK2;WNT5A;AXIN1;LAPTM5;TNFAIP3;STX5;OAZ1;RILP;DACT1
GO_Biological_Process_2023,Vesicle Fusion (GO:0006906),12/79,0.4200598184294224,0.8363190094624563,0,0,1.108031272210377,0.9610599577463868,STX1B;CLN3;CHMP1B;YIPF4;TOM1;STX5;STX4;ATP13A2;TSNARE1;CHMP6;VAMP2;SNCA
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),28/192,0.4261864342653912,0.8405751228744034,0,0,1.0563559772027329,0.9009431843938824,PPP1R9B;BLOC1S4;SAMD14;UBB;BLOC1S3;STX3;MARK2;ZNF365;LYN;MAP1S;BDNF;PRMT1;WHRN;L1CAM;NGF;MANF;DNM2;IL6;GDNF;DLG4;GPRIN1;ULK1;MGARP;TNIK;SGK1;SHANK3;LRP12;CDK16
GO_Biological_Process_2023,Golgi To Vacuole Transport (GO:0006896),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,CLN3;LAMP1;LAPTM5
GO_Biological_Process_2023,NAD Biosynthetic Process (GO:0009435),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,PARP10;KYNU;NAMPT
GO_Biological_Process_2023,Androgen Receptor Signaling Pathway (GO:0030521),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,ZMIZ1;PMEPA1;NKX3-1
GO_Biological_Process_2023,Carbohydrate Derivative Catabolic Process (GO:1901136),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,FBXO2;FBXO27;FUCA1
GO_Biological_Process_2023,Cellular Response To dsRNA (GO:0071359),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,COLEC12;IFIH1;MUL1
GO_Biological_Process_2023,Cellular Response To Unfolded Protein (GO:0034620),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,PACRG;HSF1;BAX
GO_Biological_Process_2023,Embryonic Digit Morphogenesis (GO:0042733),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,TWIST1;MSX1;TBX3
GO_Biological_Process_2023,Embryonic Heart Tube Development (GO:0035050),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,MESP1;NDRG4;PITX2
GO_Biological_Process_2023,Epoxygenase P450 Pathway (GO:0019373),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,CYP2J2;CYP1B1;CYP2E1
GO_Biological_Process_2023,Filopodium Assembly (GO:0046847),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,DNM3;FGD1;PPP1R9B
GO_Biological_Process_2023,Keratan Sulfate Metabolic Process (GO:0042339),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,ST3GAL4;ST3GAL6;ST3GAL2
GO_Biological_Process_2023,Membrane Lipid Metabolic Process (GO:0006643),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,MGST2;CYP1B1;ST3GAL6
GO_Biological_Process_2023,Myeloid Cell Activation Involved In Immune Response (GO:0002275),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,SBNO2;PLCG2;DOCK2
GO_Biological_Process_2023,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,FLCN;ITGA3;KCTD13
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transport (GO:0051926),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,STC1;PACSIN3;CBARP
GO_Biological_Process_2023,Negative Regulation Of Cellular Senescence (GO:2000773),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,FZR1;TWIST1;SIRT6
GO_Biological_Process_2023,Negative Regulation Of Insulin Secretion (GO:0046676),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,KLF7;MIDN;PIM3
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,LIMK1;SMAD7;MAD2L1
GO_Biological_Process_2023,Neuron Maturation (GO:0042551),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,C3;MTCH1;B4GALT5
GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,KRT17;NOCT;IDH2
GO_Biological_Process_2023,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,TGFB1;RBPMS;SH2B1
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Formation (GO:1902004),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,GSK3A;PSG1;GSAP
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,SLC45A3;NR4A3;NR1H2
GO_Biological_Process_2023,Receptor Recycling (GO:0001881),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,REP15;PEX10;RAB11B
GO_Biological_Process_2023,Regulation Of DNA-templated DNA Replication (GO:0090329),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,CDT1;MCM7;MCM5
GO_Biological_Process_2023,Regulation Of Adenylate Cyclase Activity (GO:0045761),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,EDNRB;ORAI1;GNAI2
GO_Biological_Process_2023,Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,KCNE3;KCNE4;VAMP2
GO_Biological_Process_2023,Regulation Of Receptor Recycling (GO:0001919),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,RAB29;SCRIB;SNCA
GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,IL6;TGFB1;IL7R
GO_Biological_Process_2023,"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,TMEM129;SYVN1;SEC61B
GO_Biological_Process_2023,Sulfur Amino Acid Metabolic Process (GO:0000096),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,MPST;TST;NOX4
GO_Biological_Process_2023,Toll-Like Receptor 4 Signaling Pathway (GO:0034142),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,OAS1;LY96;LGALS9
GO_Biological_Process_2023,Transepithelial Transport (GO:0070633),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,CLCN7;OSTM1;SLC1A1
GO_Biological_Process_2023,Triglyceride Biosynthetic Process (GO:0019432),3/17,0.4285641613270059,0.8405751228744034,0,0,1.3254738788719371,1.123093657690741,DGAT2;DGAT1;GCK
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),21/143,0.431619670154516,0.8450537650851668,0,0,1.0649329844609388,0.8947678451735714,DDR1;VAC14;GINS2;GSK3A;LTK;TGFB1;PCNA;RFC2;PNKP;GINS3;PIFO;AXIN1;CHTF18;AURKB;GREM1;PINK1;ERBB3;TRIB3;MAP2K7;EPHA2;MAPK3
GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,DUSP5;MAP2K2;LGALS9;SOX9
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,LYN;VAV3;PLPP4;LIMK1
GO_Biological_Process_2023,Cell Morphogenesis Involved In Differentiation (GO:0000904),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,UNK;RILPL1;ACTN1;EPHA2
GO_Biological_Process_2023,Early Endosome To Late Endosome Transport (GO:0045022),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,WDR81;PTPN23;WASH3P;RILP
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,CCL8;CCL7;CCL5;CCL2
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,CCL8;CCL7;CCL5;CCL2
GO_Biological_Process_2023,Fat-Soluble Vitamin Metabolic Process (GO:0006775),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,PIAS4;VKORC1;NQO1;CYP27B1
GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,LYN;GAS6;RELB;VEGFA
GO_Biological_Process_2023,Outflow Tract Septum Morphogenesis (GO:0003148),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,TBX1;TGFB2;SMAD6;ENG
GO_Biological_Process_2023,Peroxisome Organization (GO:0007031),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,ACOT8;PEX10;PEX11G;PEX14
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,DYRK3;DBF4B;CDC25C;BRD4
GO_Biological_Process_2023,Protein Exit From Endoplasmic Reticulum (GO:0032527),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,TMEM129;SYVN1;RANGRF;SEC61B
GO_Biological_Process_2023,Regulation Of Actin Nucleation (GO:0051125),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,SCIN;WASH3P;CORO1A;WASH2P
GO_Biological_Process_2023,Regulation Of Muscle Cell Differentiation (GO:0051147),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,SRF;ID2;HDAC9;MAPK12
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,EFEMP2;GPX1;MAP1S;MAPRE3
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,HSF1;MT1F;LOXL2;SNCA
GO_Biological_Process_2023,Response To Hexose (GO:0009746),4/24,0.4341392855036109,0.8450537650851668,0,0,1.2371223021582731,1.0322423070121076,PFKL;IRS2;THBS1;VAMP2
GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),14/94,0.4367812643179103,0.8472544876983756,0,0,1.082599277978339,0.8967416094769441,CERS4;HACD1;SPHK2;SPHK1;SMPD2;UGCG;SMPD1;CPTP;ALDH3B1;ORMDL2;ORMDL3;B4GALNT1;PLPP2;CSNK1G2
GO_Biological_Process_2023,Bile Acid Metabolic Process (GO:0008206),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,CYP27A1;ACOT8;NPC1;AKR1C1;CYP7B1
GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,MMP14;COL4A2;MMP15;MMP2;INHBA
GO_Biological_Process_2023,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,STX1B;GRIN2A;NLGN2;DLG4;SHANK3
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,MMP12;DMTN;SERPINE1;SEMA3E;THBS1
GO_Biological_Process_2023,Negative Regulation Of Developmental Growth (GO:0048640),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,CDKN1A;GDF15;WWC1;ULK1;FGF13
GO_Biological_Process_2023,Organic Cation Transport (GO:0015695),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,SLC22A4;SLC25A29;SLC47A1;SLC29A4;SLC18B1
GO_Biological_Process_2023,Regulation Of Centrosome Duplication (GO:0010824),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,C10ORF90;FBXW5;CHMP1B;PLK2;CCNF
GO_Biological_Process_2023,Regulation Of Protein Autophosphorylation (GO:0031952),5/31,0.4369200268741028,0.8472544876983756,0,0,1.1895535195283309,0.9849563874334452,TAOK2;TESK1;PDGFA;VEGFA;ENG
GO_Biological_Process_2023,Calcium Ion Transmembrane Transport (GO:0070588),12/80,0.438003292943822,0.8478550705338013,0,0,1.0916730328495037,0.9012075839272304,GRIN2A;TRPC4;TRPV4;ATP2A3;ATP2A2;ORAI1;CACNA1A;GAS6;SLC25A23;MCOLN1;CACNA1G;TRPM4
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),12/80,0.438003292943822,0.8478550705338013,0,0,1.0916730328495037,0.9012075839272304,FLCN;PLK3;GIPC1;KLHL21;PDXP;KIF23;CDC6;AURKC;AURKB;E2F7;AURKA;E2F8
GO_Biological_Process_2023,Membrane Fission (GO:0090148),6/38,0.4383536136836505,0.8478550705338013,0,0,1.1598272138228942,0.9565435524609596,HGS;CHMP1B;MVB12A;VPS37C;VPS37D;CHMP6
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),6/38,0.4383536136836505,0.8478550705338013,0,0,1.1598272138228942,0.9565435524609596,STX1B;PNKD;GPER1;KCNMB4;SNCAIP;MCTP2
GO_Biological_Process_2023,Response To cAMP (GO:0051591),6/38,0.4383536136836505,0.8478550705338013,0,0,1.1598272138228942,0.9565435524609596,DMTN;STAT1;DGKQ;AQP9;AKAP6;HCN2
GO_Biological_Process_2023,DNA Replication (GO:0006260),11/73,0.4385140918796332,0.8478550705338013,0,0,1.0975303328176076,0.9047637611784664,RECQL4;FAM111B;FEN1;RNASEH2A;MCM7;RFC2;PNKP;POLD1;WDR18;MCM5;PTMS
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),11/73,0.4385140918796332,0.8478550705338013,0,0,1.0975303328176076,0.9047637611784664,ALDH1A3;KCNJ12;TK1;KRT10;ALDOA;MCOLN1;SOD2;FARSA;KCNJ2;SNCA;TRPM4
GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),10/66,0.4389244242332014,0.8482401983302357,0,0,1.1046451745802863,0.9095958055801764,LYN;ZDHHC18;PLK2;RHBDF2;TNFAIP3;AKT1;MUL1;FURIN;NLRC3;AURKB
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),9/59,0.4391944815365871,0.8482401983302357,0,0,1.1134702702702703,0.9161777619083332,CPTP;HSF1;PMEPA1;ULK1;NLRC3;SMAD6;CRYAB;TRIM11;DACT1
GO_Biological_Process_2023,Regulation Of Proteolysis (GO:0030162),8/52,0.4392639676702562,0.8482401983302357,0,0,1.1247052659156405,0.9252441333062597,CYFIP2;CLN3;DNAJC1;TRAF3;GSAP;AURKAIP1;TBC1D10A;CLN6
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),21/144,0.4449959021414684,0.852466187234169,0,0,1.0562132005684877,0.8552054834509047,CDKN1A;KSR1;PLK2;RASGRF2;LIMK1;PLD1;RASGRP2;FGF2;RHOD;RASSF1;ADGRG1;DOK3;RRAS;DOK5;ARHGDIA;DOK6;PDPN;ARHGEF1;TNFRSF25;RGL1;HRAS
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),48/336,0.4466800708146983,0.852466187234169,0,0,1.0311890838206628,0.8310483435568408,NOTCH1;CXCL8;EIF4A3;LRP3;TYMS;FGF2;HDAC9;AURKA;RPS6KA4;FLCN;ZFP36;CREB3L1;STC2;GPER1;NOCT;ZC3H12A;ATOH8;IGF2BP1;ITGB8;ZNF503;EMILIN1;LGALS9;HRAS;MARK1;NKX3-1;TGFB2;TGFB1;TIPARP;ZNF281;DAPK3;SIRT6;UPK3B;VEGFA;FOXP1;DHFR;PARP10;SLC7A5;BMP2;PINK1;SFRP2;KRT17;SMO;ID2;DGKQ;MYADM;DXO;CALR;ENG
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),35/244,0.4517596260231376,0.852466187234169,0,0,1.0360357224288606,0.8232392081537899,DDR1;NDRG4;ARHGAP8;NOTCH1;PDGFA;ADRA1D;FGF2;ICAM1;SLC9A3R1;FLCN;CCL8;RRAS;CCL7;GLIPR2;DDT;GPER1;CCL5;CCL2;CCR7;EMILIN1;LGALS9;MAP2K7;HRAS;MAPK3;LYN;DUSP4;TGFB1;CCL20;CARD9;NRG1;BMP2;CHI3L1;ACKR3;GAS6;EPHA2
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair (GO:2000779),13/88,0.45459068334747,0.852466187234169,0,0,1.072214603632864,0.8452888124715366,TWIST1;SIRT6;FMN2;RAD51AP1;PPP4C;RAD51;VPS72;BCL7C;BCL7B;TIMELESS;SPIRE2;USP51;ZNF365
GO_Biological_Process_2023,Positive Regulation Of Growth (GO:0045927),12/81,0.4559123029300751,0.852466187234169,0,0,1.0757889453541627,0.8449835974766609,MMP14;TGFB2;SFRP2;EXOSC4;SPHK1;LEP;RPS6KA1;MLST8;BCL2;AKT1;AKAP6;MFSD2A
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),10/67,0.4586449833775222,0.852466187234169,0,0,1.085202190768919,0.8458921284257869,MTCH1;ATP2A3;LAPTM5;MUL1;BAX;BID;BBC3;BOK;NKX3-1;SNCA
GO_Biological_Process_2023,protein-DNA Complex Organization (GO:0071824),9/60,0.4600529346918811,0.852466187234169,0,0,1.0915739268680444,0.8475129739814914,PARP10;HDAC5;HDAC10;TRIM28;PHF1;SUV39H1;LRWD1;ZBTB7A;FAM50A
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),9/60,0.4600529346918811,0.852466187234169,0,0,1.0915739268680444,0.8475129739814914,TNFRSF12A;GPER1;PELI3;AKR1B1;G0S2;STX4;BID;THBS1;DEDD2
GO_Biological_Process_2023,Cellular Response To Alcohol (GO:0097306),8/53,0.4614818358420802,0.852466187234169,0,0,1.0996477745757285,0.8503714628928771,GRAMD1B;RAD51;SCNN1D;SMO;SPHK2;ADCY1;CES1;ADCY5
GO_Biological_Process_2023,Endosome Organization (GO:0007032),8/53,0.4614818358420802,0.852466187234169,0,0,1.0996477745757285,0.8503714628928771,ATP6V0B;RNASEK;TMEM9;WASH3P;ATP6V0C;SQSTM1;RILP;ATP6V1F
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),8/53,0.4614818358420802,0.852466187234169,0,0,1.0996477745757285,0.8503714628928771,PTP4A3;TRADD;SPHK1;RTKN2;LAPTM5;LGALS9;TLR2;LIMS1
GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),8/53,0.4614818358420802,0.852466187234169,0,0,1.0996477745757285,0.8503714628928771,ALDH1A3;KCNJ12;TK1;ALDOA;MCOLN1;SOD2;KCNJ2;TRPM4
GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),7/46,0.4629188555320153,0.852466187234169,0,0,1.110209320148103,0.8550871022073362,LFNG;JAG2;TGFB1;LEP;KIT;PIK3CD;SOX4
GO_Biological_Process_2023,Antiviral Innate Immune Response (GO:0140374),7/46,0.4629188555320153,0.852466187234169,0,0,1.110209320148103,0.8550871022073362,IFIH1;NMB;OAS1;MX1;IGF2BP1;ZDHHC11;ATAD3A
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),7/46,0.4629188555320153,0.852466187234169,0,0,1.110209320148103,0.8550871022073362,CD274;IL6;PLCG2;ISG15;LGALS9;PDCD1LG2;TNFRSF21
